fold,model,params,roc_auc,accuracy,precision,recall,f1
7,rf,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5099730708268523,0.5064168272581901,0.508100147275405,0.47975460122699387,0.4935207001009761
7,rf,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.512908216205384,0.5037516913362582,0.5051346801346801,0.490879345603272,0.49790499896287077
7,rf,"{""n_estimators"": 200, ""max_depth"": 8, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5134281250987695,0.5064578293492968,0.5094548380607523,0.4143149284253579,0.4569856092389588
7,rf,"{""n_estimators"": 200, ""max_depth"": 8, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5132641291578153,0.5069908565336833,0.5099970158161743,0.41938650306748465,0.4602747104767035
7,rf,"{""n_estimators"": 200, ""max_depth"": 12, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5152276555782627,0.509573988273402,0.5119047619047619,0.46429447852760736,0.48693861793848925
7,rf,"{""n_estimators"": 200, ""max_depth"": 12, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5147448470090764,0.508753946451269,0.5110009017132552,0.46355828220858897,0.4861248123525627
7,rf,"{""n_estimators"": 200, ""max_depth"": 16, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5180864719319942,0.5105990405510681,0.5125270914607716,0.48359918200408997,0.49764309764309766
7,rf,"{""n_estimators"": 200, ""max_depth"": 16, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5144194710463476,0.5085489359957358,0.5105221449326407,0.47427402862985685,0.49173098125689085
7,rf,"{""n_estimators"": 400, ""max_depth"": null, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5112969579348091,0.5054737791627373,0.507008547008547,0.4852351738241309,0.49588296760710554
7,rf,"{""n_estimators"": 400, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5126557564680115,0.5063348230759769,0.5077894736842106,0.49325153374233127,0.5004149377593361
