symbol,model,mae,rmse,r2,n_obs
LULU,ridge,0.0011212633308006396,0.0016493044569605689,-0.0003096864887195405,206
LUV,ridge,0.0009276498432383127,0.0012973276986758741,0.002047459776054361,232
LVS,ridge,0.000819581847872854,0.001162199655642902,0.0014684168639451656,221
LW,ridge,0.001149892219233788,0.0015946781101202551,-0.009538927692449128,206
LYV,ridge,0.0009458076357038032,0.0014398818559314913,0.002411216495940338,190
MA,ridge,0.0007668113411095421,0.0012375972122445282,0.0060463202642938585,212
MAA,ridge,0.0010721185002058055,0.0020090802805183133,0.003393484457159257,125
MAR,ridge,0.0007141237504226279,0.0010821137651107712,0.0020371397192575635,159
MCD,ridge,0.0005271361053039404,0.0008164325433121233,-0.006510223853466446,215
MCHP,ridge,0.0010647758044330707,0.0016487837209736903,0.00539752984968489,217
MCK,ridge,0.0010583330667763055,0.0014434933040695333,-0.0023448809407859983,99
MCO,ridge,0.0010976496627451268,0.0015976071385578868,-0.0027453391182106213,96
MDLZ,ridge,0.0007341347752180306,0.001013209746246409,0.0014387799485268138,233
MDT,ridge,0.0007517556786132548,0.0013456995175859018,-0.014372550259429628,231
MET,ridge,0.0006411162317131976,0.0009592844572074058,0.0004815956750583439,224
META,ridge,0.0010402064238154496,0.0015816197056333875,-0.021208435600934328,233
MGM,ridge,0.001156046484907334,0.0017139962141552087,-0.014357602749192067,231
MHK,ridge,0.0011870206884951387,0.001754003400887149,-0.012680254705799587,141
MKTX,ridge,0.0018664492710850373,0.0027882729378008227,0.0006035618137446574,106
MLM,ridge,0.0012655687163536569,0.0019238200339574724,-0.004053362755596535,97
MMC,ridge,0.0006404714702905173,0.001015157895346557,-0.0011094715992336912,169
MMM,ridge,0.0009543836606660752,0.0014757872715813693,0.004865228014000689,229
MNST,ridge,0.0007049517925368996,0.0012269453965287093,0.0014876543528216102,231
MO,ridge,0.0006401558466788238,0.0010022281325009039,-8.797307957708611e-05,233
MOH,ridge,0.001572306169722454,0.002526562484100298,-0.008292097459326353,73
MOS,ridge,0.0014719270432030091,0.002120598391441718,-0.009481117878845202,231
MPC,ridge,0.0008231412039448451,0.001150721689096931,0.011615209466974141,221
MPWR,ridge,0.0029290758345681314,0.003966955201668777,-0.0035856774566715988,57
MRK,ridge,0.0009981245783425487,0.003146770178345429,-0.0031482258297190757,233
MRNA,ridge,0.002030097675779907,0.0028991133830087463,-0.006771198320954852,227
MS,ridge,0.000795124190776031,0.001444301910008688,-0.003971823946785191,233
MSCI,ridge,0.0013121700944275512,0.002000713521964427,-0.009033529852327415,69
MSFT,ridge,0.0005630346145920588,0.0007953564187100622,-0.001146112843724234,233
MSI,ridge,0.0008458769060662287,0.0014365877156973792,-0.030438528702305234,70
MTB,ridge,0.0010206006108780346,0.001480911919681157,0.004850992750373151,151
MTCH,ridge,0.001224363970890792,0.0018412306321230882,-0.005036909804390977,229
MTD,ridge,0.0013787946934500977,0.0019539564180440856,0.003973738709340258,139
MU,ridge,0.001435495806433306,0.002129841618485281,-0.003865334152063804,233
NCLH,ridge,0.0021714883433503283,0.002956459390552283,-0.0005520016329885191,231
NDAQ,ridge,0.0008580535882373713,0.001275764228634195,0.0009699649020042944,229
NDSN,ridge,0.001130001903558256,0.0017027551824428363,-0.08150436002105987,54
NEE,ridge,0.0011081040037098048,0.0017296290448089995,0.002524153886086844,233
NEM,ridge,0.0012121848566437462,0.0021745418746968617,-0.0012401766167038364,233
NFLX,ridge,0.0011817067946939606,0.0017626409611506263,-0.015244281633615797,208
NI,ridge,0.000803014359793436,0.001221435682471887,0.0033889479106190556,228
NKE,ridge,0.0008109516563672728,0.0011042046021121148,0.0015375911905942674,233
NOC,ridge,0.0007817276399368138,0.001256585042875773,-0.012424660365880857,123
NOW,ridge,0.00124092968863218,0.0017884711783327052,-0.012781463075695276,174
NRG,ridge,0.0012256848456110082,0.001829264141013092,0.0015765373133937999,226
NSC,ridge,0.0009692841848833721,0.001541523539279341,-0.01005914305862654,194
NTAP,ridge,0.0009301626273253256,0.0013179330262118071,-0.0006019436092199459,146
NTRS,ridge,0.0008541779405239451,0.0014855944975491302,-0.009906571013455157,188
NUE,ridge,0.0011663656869256602,0.001710197189248252,0.000933717790781996,146
NVDA,ridge,0.0018165407241871713,0.002512700105789932,-0.017902234097151304,233
NVR,ridge,0.0017967579015589325,0.002572228769803393,-0.01113849082621532,46
NWS,ridge,0.0009488339296014141,0.0015972742021090984,0.003984935616526353,138
NXPI,ridge,0.001033773019323735,0.0016130295490606578,-0.0056252340968574455,189
O,ridge,0.0007036695238355685,0.0011116234048177782,-0.00812948782087286,227
ODFL,ridge,0.007038926551833567,0.061783407400291576,-0.008072691534168674,125
OKE,ridge,0.0007277621300747094,0.0010634150931742032,0.00012981574523807105,208
OMC,ridge,0.0008687662312793716,0.0018739825360429732,-0.0021617755105718395,203
ON,ridge,0.0014124520870980486,0.0021514360385291842,0.00154949875446031,227
ORCL,ridge,0.0006762125382894076,0.0009490337058398493,0.008059535211151436,233
ORLY,ridge,0.0013050118926275012,0.001939700505620072,-0.0036828099323504837,107
OXY,ridge,0.0006654616180514854,0.0010220246597193376,0.006591036319203547,227
PANW,ridge,0.0009901510916112547,0.00154558033701245,-0.007092771285318378,221
PAYC,ridge,0.0015352522299274265,0.0028140770925498652,-0.008370524297678594,126
PAYX,ridge,0.000739892782347836,0.0012899463812749627,-0.01123990103766137,198
PCAR,ridge,0.0007669276623158148,0.001151768222560581,0.0030896263622157694,184
PCG,ridge,0.0008385075105185932,0.001350486491261399,-0.0018501582318968257,227
PEG,ridge,0.0009247278300044561,0.0014169707816474818,-0.003636897380079107,226
PEP,ridge,0.0005636007534244121,0.0009618274971850234,-0.00035267221323653786,230
PFE,ridge,0.0007403586928247154,0.0009840509729806546,-0.0017510254431125638,233
PFG,ridge,0.0008248818312302433,0.0013829814211050167,-0.006313357714968326,118
PG,ridge,0.0005077171017592793,0.0008590749079049291,0.008088086865034594,229
PGR,ridge,0.0006537398415815838,0.0009404021695454073,0.004777595827732406,223
PH,ridge,0.0011212946015656175,0.0016570900166641294,0.0032905675354909514,110
PHM,ridge,0.001306947178258906,0.0018336523115110902,-0.0011314331856788762,9
PKG,ridge,0.0012298262846550674,0.0017483894795395703,-0.0005567600805813644,112
PLD,ridge,0.0010349222634282152,0.0021596972330536054,-0.0031307987476589805,223
PLTR,ridge,0.002062446833535688,0.003414708909782892,-0.011006356035149656,233
PM,ridge,0.0007152487556266356,0.0010580999273466492,0.005525605469439143,230
PNR,ridge,0.0009288626876220028,0.0013165652000843935,-0.0073839404452387125,178
PNW,ridge,0.000855164006295949,0.0013571471751527152,-0.0068453632665193,192
PODD,ridge,0.0018391321163840017,0.0026801062937931042,-0.0030079250498902255,179
POOL,ridge,0.001838463634584247,0.0029289302160026083,-0.0017137207716380054,129
PPG,ridge,0.0008256567597517566,0.0014069917551366553,-0.019994323820875515,116
PPL,ridge,0.0008490307264221712,0.0012589272300449611,2.8695316496851753e-05,224
PRU,ridge,0.0006694997956028506,0.0010748433299018448,-0.002371470145874577,172
PSA,ridge,0.001252268108316384,0.0022576628078885136,-0.019684942198566313,144
PSX,ridge,0.000915321139282026,0.001359848655031045,-0.011391167002461566,233
PTC,ridge,0.0009739814828578629,0.001512936989802597,-0.0006928749477088658,112
PWR,ridge,0.0010295095803471007,0.001576831330695409,-0.0026382650139569197,125
PYPL,ridge,0.0011664507584128482,0.001722310636675129,-0.001952798560151514,232
QCOM,ridge,0.0008285603315995169,0.0011628455366055326,0.009013102967985187,233
RCL,ridge,0.001483781783517862,0.002050400685266896,0.0009534673898863311,214
REG,ridge,0.000658541174304731,0.0011506067902122962,-0.0045348458863077035,194
REGN,ridge,0.0013907200914575922,0.0019093080929992122,0.004209169999838447,79
RF,ridge,0.0008768487695888958,0.001514503984191325,-0.01593708949367678,231
RJF,ridge,0.0007899285187853277,0.0013470614804380855,0.0012362227646246504,167
RL,ridge,0.000810544868675982,0.0012597634100358045,-0.004158313339470254,160
RMD,ridge,0.0009603371132336519,0.0013638606113621392,-0.006489071131132507,151
ROK,ridge,0.0010941115150207,0.001505477419322267,-0.008658069683913583,137
ROL,ridge,0.0008733381141758725,0.0012817546958469527,-0.000287287648055079,198
ROP,ridge,0.0010017622098226883,0.0014277380652007784,-0.021485905438086927,75
ROST,ridge,0.000630779619859893,0.0012606892512421002,0.004831678532107753,211
RSG,ridge,0.0006250172093343731,0.000874776119841964,0.003914421226920872,187
RTX,ridge,0.0005513104396411919,0.0008136473599836275,-0.006238521715024481,232
RVTY,ridge,0.0013044541577199086,0.0020885962167991627,-0.0005786509125416117,145
SBAC,ridge,0.0010217766524236818,0.0015831693360384453,0.0030069905970629973,190
SBUX,ridge,0.000608793090834552,0.0009967187036733654,-0.006213062105405731,230
SCHW,ridge,0.0007975372343772793,0.0011583599288113445,0.004052277383792546,233
SJM,ridge,0.0009185191478295111,0.0014591067049545498,-0.0018570134441813213,155
SLB,ridge,0.0009035959911806729,0.0014983652592563854,0.0024564704079321764,233
SMCI,ridge,0.003798515102972856,0.00581142341295191,-0.009272804468679618,164
SNA,ridge,0.0012083500209852049,0.0019803452577285834,-0.012071379659657211,63
SNPS,ridge,0.0012366969644111475,0.0017411149948848598,-0.0108894225403664,153
SO,ridge,0.000792832345723812,0.0011939530270045017,-0.003512183746837483,221
SPG,ridge,0.000957676369856071,0.001761586092490344,-0.007098190200488741,171
SPGI,ridge,0.0006444798101425581,0.0009428117242142106,0.0017927006270544998,200
SRE,ridge,0.000774897021313706,0.001303174237245939,-0.0037161750956788975,214
STE,ridge,0.001348565546544276,0.0021302944218086753,0.0028646253600470573,122
STLD,ridge,0.0012002127859914932,0.001701606485013075,0.0007148789823726576,188
STT,ridge,0.0007868604341376699,0.0012911400724420475,-0.0019020057377305832,109
STX,ridge,0.0017310142658279143,0.0026759167923910273,-0.002137913783550438,233
STZ,ridge,0.0005435906196687766,0.0008391422570280187,0.005974945706667456,194
SW,ridge,0.0008897713425727217,0.0012403053186178085,-0.002144962422863328,209
SWK,ridge,0.0011392289595150424,0.0017689360498509001,-0.007693959909196968,208
SYF,ridge,0.0009293514933932816,0.0014745290532613125,-0.006093823396746245,226
SYK,ridge,0.0009217732949511665,0.0016879226545250493,-0.000420765030138881,164
SYY,ridge,0.0006678594179557677,0.0014202569280009633,0.0038227752009294402,209
T,ridge,0.0006764024650246344,0.0011269076075578744,-0.01043534638107646,233
TAP,ridge,0.0008175100509934021,0.0011557320345907491,0.00233450066610974,204
TDG,ridge,0.0015045387643451453,0.0019467114666927377,0.00823774868521876,33
TDY,ridge,0.0015186708174777651,0.00225768619058445,-0.0176529924942721,48
TECH,ridge,0.0015549680351780383,0.0023525723702432374,0.0036040730558534184,189
TER,ridge,0.0013251937368767262,0.0018872105378503093,-0.0034677848282811397,183
TFC,ridge,0.0008454430540469599,0.001559883696318972,-0.0008324012176184059,231
TGT,ridge,0.0007607021560063256,0.001186712492282883,0.00020550123264617692,228
TJX,ridge,0.0006422971901364019,0.0014429632283356306,-0.005033368046069686,229
TKO,ridge,0.001131305623254277,0.001598324349477229,0.0034804957267197123,164
TMO,ridge,0.0007558826182428995,0.001139399281313394,0.002677069540647392,164
TMUS,ridge,0.0005789591186722592,0.0009102613630047395,0.001231302748543106,228
TPL,ridge,0.01388120249762379,0.10869338380584115,-0.010182074617678838,101
TPR,ridge,0.0010760649993529806,0.0016851103317197076,-0.008239977213957861,229
TRGP,ridge,0.0007790950308480316,0.0012916537694064078,0.006234597990085189,188
TRMB,ridge,0.0013060457732398864,0.001969084744760289,0.0008144783899326491,192
TROW,ridge,0.0007740475798417947,0.001395338538092039,-0.002042994525482955,182
TRV,ridge,0.0006964983983700065,0.0010210091626193915,-0.006024190452385891,170
TSCO,ridge,0.0010603216120812873,0.0016122691275672685,0.003656031841410723,176
TSLA,ridge,0.0016681737030234446,0.002325293767689957,-0.002579547341920563,233
TT,ridge,0.0007948748345289822,0.0011162910164858014,0.0006134707225146085,181
TTD,ridge,0.001325206009485726,0.0020125212479603794,-0.0027074393750941006,217
TTWO,ridge,0.0010839393193599071,0.0015949738657661553,-0.028546804808670112,43
TXN,ridge,0.0009181395673487431,0.0014470720211766325,0.0003062874791782688,230
TXT,ridge,0.000804803785118211,0.0011795588396938707,0.00040659976123214037,155
TYL,ridge,0.0013741728502139924,0.0017830421713843395,-0.027219213975626655,41
UAL,ridge,0.0013352856954509437,0.0020023611559300547,-0.011028522790164086,230
UBER,ridge,0.0012195161638803853,0.0018347445208186032,-0.014333998962005712,233
UDR,ridge,0.0010153478541250207,0.0016376309419464986,-0.005937043652824769,198
UHS,ridge,0.001122138755168566,0.0017072858290743593,-0.00497328296026156,160
ULTA,ridge,0.001252947228631558,0.0017234912776191297,-0.006946011993197887,209
UNH,ridge,0.0007244471922062494,0.0010275962972134342,-0.003915404245055543,214
UNP,ridge,0.0007476130570781271,0.0011477592229158526,0.010863258495344308,219
UPS,ridge,0.0015599854406022071,0.002474205721436517,-0.010907442069779671,231
URI,ridge,0.0016137235341292485,0.002259483614923252,-0.0022798062470892333,83
USB,ridge,0.0007518182623450476,0.001263565542371795,0.003042435085845119,226
V,ridge,0.0006916809370567914,0.0011574660831766572,-0.0011003113481824478,232
VICI,ridge,0.0007865993350838541,0.0013212441195808858,-0.0109655360236256,232
VLO,ridge,0.0011177719930137856,0.0016847844449725295,0.004428821012901651,226
VLTO,ridge,0.0008649177358474888,0.0012614723127256397,0.004034835369035261,196
VMC,ridge,0.0009937402772505761,0.001410185538481108,0.00021222876952131653,134
VRSK,ridge,0.000710907705118214,0.001138415281198901,-0.0003247362240903495,198
VRSN,ridge,0.0008310953865685171,0.0013403618105198444,0.002616766544377258,128
VRTX,ridge,0.0009704330286916842,0.0013968114256124676,0.0006182185146070829,151
VST,ridge,0.0017440064939766014,0.002473717378853304,-0.005832663889182577,227
VTR,ridge,0.0008802750822843626,0.0015692101767091225,0.0011444368238474611,206
VTRS,ridge,0.0012800880203559003,0.002101983030516355,0.0019348650868543649,229
VZ,ridge,0.0006584569807311777,0.001306594625393248,-0.004772739499762535,233
WAB,ridge,0.0008110366715685886,0.00126290937567071,-0.013856706229126381,149
WAT,ridge,0.0010879915714217384,0.001542245672813832,0.004126754217517403,129
WBA,ridge,0.001888624374263787,0.004188710788860468,-0.0032403881444371674,231
WBD,ridge,0.0013766415662791397,0.002058425080055328,-0.0019666593436291624,232
WDAY,ridge,0.000907183752096073,0.0012675502371409207,-0.0006782985334594649,219
WDC,ridge,0.0017894165908204215,0.002528838385509652,-0.0015222860774835034,233
WFC,ridge,0.0007095446653809517,0.0010204951995061579,0.004095122355117553,233
WM,ridge,0.0005341868426719654,0.0008686954012705738,0.006935089583959164,215
WMB,ridge,0.0006708525992558044,0.001001235199527178,0.0028210433023698744,232
WMT,ridge,0.00056049290843622,0.0008516222459030552,-0.003597810764030651,233
WRB,ridge,0.0007559605326920893,0.0012633330955703057,-0.0030797490235472402,195
WSM,ridge,0.0015597746712667211,0.0025301483608143045,0.002621152262007098,182
WST,ridge,0.0014657687783216568,0.0021137285984916053,-0.0189668454843801,56
WTW,ridge,0.0006613127300603345,0.0010144185058101544,0.00031302116537668123,153
WY,ridge,0.0007929956151880999,0.0012083844345907398,0.0026012875834224847,221
WYNN,ridge,0.000991939149488022,0.0013942056702456972,-0.005444888992364838,147
XEL,ridge,0.0008830016779655468,0.0016609969489881408,-6.808293441684654e-05,229
XOM,ridge,0.0006070892290194345,0.0009700611559709911,0.008609912239992745,233
XYL,ridge,0.0006959774649449265,0.0011267903437443333,0.007877418454491636,166
XYZ,ridge,0.001844810672496901,0.0027948747044768607,0.0007764562130354591,226
ZBRA,ridge,0.001959376403062707,0.0034341920844036256,-0.0012724532141386025,92
ZTS,ridge,0.0013212588282594585,0.0020640443576512603,0.004591739985404408,229
