symbol,model,roc_auc,accuracy,precision,recall,f1,n_obs
CAG,rf,0.5757821723730815,0.5450643776824035,0.6666666666666666,0.10714285714285714,0.18461538461538463,233
CARR,rf,0.5115277223773436,0.5357142857142857,0.5555555555555556,0.22935779816513763,0.3246753246753247,224
CAT,rf,0.5018262987012988,0.51,0.57,0.5089285714285714,0.5377358490566038,200
CB,rf,0.5943410275502606,0.5548780487804879,0.5441176470588235,0.46835443037974683,0.5034013605442177,164
CBOE,rf,0.455024225826838,0.48205128205128206,0.4520547945205479,0.35106382978723405,0.39520958083832336,195
CBRE,rf,0.5394736842105263,0.5604395604395604,0.46774193548387094,0.3815789473684211,0.42028985507246375,182
CCL,rf,0.546432783018868,0.5555555555555556,0.5208333333333334,0.2358490566037736,0.3246753246753247,234
CDNS,rf,0.5194805194805195,0.5510204081632653,0.5238095238095238,0.6285714285714286,0.5714285714285714,147
CDW,rf,0.44879053010808023,0.472,0.43548387096774194,0.46551724137931033,0.45,125
CEG,rf,0.5725250626566415,0.5530973451327433,0.552,0.6052631578947368,0.5774058577405857,226
CFG,rf,0.5504725897920605,0.5347826086956522,0.6333333333333333,0.16521739130434782,0.2620689655172414,230
CHD,rf,0.5985294117647059,0.5780346820809249,0.62,0.36470588235294116,0.45925925925925926,173
CHRW,rf,0.5204124579124578,0.49230769230769234,0.5,0.30303030303030304,0.37735849056603776,195
CI,rf,0.578731547293603,0.5537190082644629,0.5833333333333334,0.45161290322580644,0.509090909090909,121
CINF,rf,0.5333191398765169,0.5144927536231884,0.625,0.3246753246753247,0.42735042735042733,138
CL,rf,0.5210084033613446,0.5446428571428571,0.5254237288135594,0.29523809523809524,0.3780487804878049,224
CLX,rf,0.5258503401360545,0.551948051948052,0.5087719298245614,0.4142857142857143,0.4566929133858268,154
CMCSA,rf,0.5958068522171086,0.5470085470085471,0.6410256410256411,0.21367521367521367,0.32051282051282054,234
CMG,rf,0.489247311827957,0.4918032786885246,0.5,0.6129032258064516,0.5507246376811594,61
CMI,rf,0.5455572289156627,0.5363128491620112,0.5670103092783505,0.5729166666666666,0.5699481865284974,179
CMS,rf,0.5043040293040293,0.5119617224880383,0.5227272727272727,0.22115384615384615,0.3108108108108108,209
CNC,rf,0.5907859078590787,0.5921052631578947,0.603448275862069,0.3333333333333333,0.4294478527607362,228
CNP,rf,0.5331858407079646,0.5107296137339056,0.46153846153846156,0.05309734513274336,0.09523809523809523,233
COF,rf,0.5475806451612903,0.5164319248826291,0.6049382716049383,0.4083333333333333,0.48756218905472637,213
COIN,rf,0.564342613123101,0.527027027027027,0.4788732394366197,0.6868686868686869,0.5643153526970954,222
COO,rf,0.5026315789473684,0.4807692307692308,0.45098039215686275,0.3026315789473684,0.36220472440944884,156
COP,rf,0.5415666266506602,0.49783549783549785,0.52,0.3277310924369748,0.4020618556701031,231
COR,rf,0.5194298320040727,0.487012987012987,0.5294117647058824,0.43373493975903615,0.4768211920529801,154
COST,rf,0.6372549019607843,0.6013986013986014,0.5753424657534246,0.6176470588235294,0.5957446808510638,143
CPAY,rf,0.4587096774193548,0.4375,0.49019607843137253,0.4032258064516129,0.4424778761061947,112
CPB,rf,0.6235070105591137,0.5767441860465117,0.7419354838709677,0.2169811320754717,0.3357664233576642,215
CPRT,rf,0.5326233688315585,0.46320346320346323,0.4423076923076923,0.19491525423728814,0.27058823529411763,231
CPT,rf,0.5012004801920767,0.5409836065573771,0.5094339622641509,0.3176470588235294,0.391304347826087,183
CRL,rf,0.3760932944606414,0.40816326530612246,0.41818181818181815,0.46938775510204084,0.4423076923076923,98
CRM,rf,0.48099027409372236,0.4721030042918455,0.47692307692307695,0.5299145299145299,0.5020242914979757,233
CRWD,rf,0.5394006659267481,0.5096153846153846,0.5151515151515151,0.6415094339622641,0.5714285714285714,208
CSCO,rf,0.5706521739130435,0.6068376068376068,0.5666666666666667,0.17708333333333334,0.2698412698412698,234
CSGP,rf,0.4345841784989858,0.5079365079365079,0.43333333333333335,0.22413793103448276,0.29545454545454547,126
CSX,rf,0.5355247641509434,0.5170940170940171,0.41025641025641024,0.1509433962264151,0.2206896551724138,234
CTAS,rf,0.5433333333333333,0.49038461538461536,0.5070422535211268,0.6666666666666666,0.576,104
CTRA,rf,0.5116799999999999,0.5511111111111111,0.45454545454545453,0.05,0.09009009009009009,225
CTSH,rf,0.512280701754386,0.5091743119266054,0.3695652173913043,0.17894736842105263,0.24113475177304963,218
CTVA,rf,0.5513075140681893,0.5272727272727272,0.6041666666666666,0.2543859649122807,0.35802469135802467,220
CVS,rf,0.5274850253999545,0.5043478260869565,0.574468085106383,0.2231404958677686,0.32142857142857145,230
CVX,rf,0.5325772200772201,0.5291479820627802,0.5421686746987951,0.4017857142857143,0.46153846153846156,223
CZR,rf,0.5243581812557996,0.5745614035087719,0.576271186440678,0.32075471698113206,0.4121212121212121,228
D,rf,0.5723018867924529,0.4805194805194805,0.5409836065573771,0.264,0.3548387096774194,231
DAL,rf,0.5062767685718506,0.4721030042918455,0.4878048780487805,0.16393442622950818,0.24539877300613497,233
DASH,rf,0.4743801652892562,0.45132743362831856,0.41284403669724773,0.42857142857142855,0.4205607476635514,226
DAY,rf,0.5655075187969925,0.5507246376811594,0.5161290322580645,0.3368421052631579,0.40764331210191085,207
DD,rf,0.5524242424242425,0.5478260869565217,0.5517241379310345,0.2909090909090909,0.38095238095238093,230
DDOG,rf,0.5068783068783069,0.5225225225225225,0.49514563106796117,0.4857142857142857,0.49038461538461536,222
DE,rf,0.5507575757575757,0.538860103626943,0.5869565217391305,0.5142857142857142,0.5482233502538071,193
DECK,rf,0.4457328385899815,0.45161290322580644,0.43859649122807015,0.5681818181818182,0.49504950495049505,93
DELL,rf,0.5381970970206265,0.5502183406113537,0.5327102803738317,0.5181818181818182,0.5253456221198156,229
DG,rf,0.4986790986790987,0.4801762114537445,0.4942528735632184,0.36752136752136755,0.4215686274509804,227
DGX,rf,0.5360915492957746,0.5407407407407407,0.6097560975609756,0.352112676056338,0.44642857142857145,135
DHI,rf,0.4349368525613737,0.44047619047619047,0.44776119402985076,0.3448275862068966,0.38961038961038963,168
DHR,rf,0.5014403292181071,0.5151515151515151,0.46511627906976744,0.4444444444444444,0.45454545454545453,198
DIS,rf,0.5115102639296187,0.4829059829059829,0.5194805194805194,0.3225806451612903,0.39800995024875624,234
DLTR,rf,0.5231302385557706,0.5176991150442478,0.6533333333333333,0.3712121212121212,0.47342995169082125,226
DOC,rf,0.4920671243325706,0.5021834061135371,0.5,0.05263157894736842,0.09523809523809523,229
DOV,rf,0.5545742753623188,0.5212765957446809,0.5416666666666666,0.40625,0.4642857142857143,188
DOW,rf,0.5452114730189597,0.5919282511210763,0.6037735849056604,0.3137254901960784,0.4129032258064516,223
DPZ,rf,0.45859969558599706,0.4601226993865031,0.5121951219512195,0.4666666666666667,0.4883720930232558,163
DRI,rf,0.5526762956669499,0.5253456221198156,0.5384615384615384,0.44545454545454544,0.48756218905472637,217
DTE,rf,0.481859410430839,0.4603174603174603,0.5230769230769231,0.3238095238095238,0.4,189
DUK,rf,0.5751718213058419,0.5699481865284974,0.6346153846153846,0.3402061855670103,0.4429530201342282,193
DVA,rf,0.46864428831641947,0.47580645161290325,0.4791666666666667,0.36507936507936506,0.4144144144144144,124
DVN,rf,0.6396137402329353,0.5493562231759657,0.5957446808510638,0.24561403508771928,0.34782608695652173,233
DXCM,rf,0.5623890234059725,0.5515695067264574,0.5247524752475248,0.5047619047619047,0.5145631067961165,223
EA,rf,0.5272727272727273,0.5,0.3181818181818182,0.14,0.19444444444444445,116
EBAY,rf,0.5616303690260133,0.5260869565217391,0.5777777777777777,0.22413793103448276,0.32298136645962733,230
ECL,rf,0.5592319768143943,0.5934065934065934,0.6231884057971014,0.4725274725274725,0.5375,182
EFX,rf,0.4794007490636705,0.4878048780487805,0.4383561643835616,0.4266666666666667,0.43243243243243246,164
EG,rf,0.5877906976744186,0.5783132530120482,0.5490196078431373,0.7,0.6153846153846154,83
EL,rf,0.5293264582661941,0.5067264573991032,0.5283018867924528,0.4827586206896552,0.5045045045045045,223
ELV,rf,0.4931073446327684,0.5,0.5571428571428572,0.52,0.5379310344827586,134
EMN,rf,0.5372637457044673,0.5440414507772021,0.5714285714285714,0.3711340206185567,0.45,193
EMR,rf,0.49333333333333335,0.5210526315789473,0.5957446808510638,0.28,0.38095238095238093,190
ENPH,rf,0.510192793931732,0.48,0.4782608695652174,0.49107142857142855,0.4845814977973568,225
EOG,rf,0.5754170011595755,0.5188679245283019,0.4931506849315068,0.3564356435643564,0.41379310344827586,212
EPAM,rf,0.5356006850990946,0.5390625,0.5625,0.5373134328358209,0.549618320610687,128
EQIX,rf,0.45639796224153434,0.46060606060606063,0.5274725274725275,0.5106382978723404,0.518918918918919,165
EQT,rf,0.5552546838407495,0.5170940170940171,0.6097560975609756,0.20491803278688525,0.3067484662576687,234
ERIE,rf,0.5127151799687012,0.4755244755244755,0.4794520547945205,0.4861111111111111,0.4827586206896552,143
ES,rf,0.5498179410791129,0.5181818181818182,0.5,0.20754716981132076,0.29333333333333333,220
ESS,rf,0.506578947368421,0.4714285714285714,0.42857142857142855,0.46875,0.44776119402985076,70
ETN,rf,0.4198869428227226,0.40865384615384615,0.43636363636363634,0.44036697247706424,0.4383561643835616,208
ETR,rf,0.5040091638029782,0.4897959183673469,0.4727272727272727,0.26804123711340205,0.34210526315789475,196
EW,rf,0.4841582597730139,0.5,0.5584415584415584,0.3524590163934426,0.4321608040201005,226
EXC,rf,0.5485701650943396,0.5726495726495726,0.6,0.16981132075471697,0.2647058823529412,234
EXE,rf,0.4714619492656876,0.4840182648401826,0.453125,0.27102803738317754,0.3391812865497076,219
EXPD,rf,0.5326449033977348,0.5483870967741935,0.5625,0.35526315789473684,0.43548387096774194,155
EXPE,rf,0.5702034084661902,0.5677083333333334,0.5121951219512195,0.49411764705882355,0.5029940119760479,192
EXR,rf,0.4591869918699187,0.4585987261146497,0.4782608695652174,0.4024390243902439,0.4370860927152318,157
F,rf,0.5021703337823679,0.5579399141630901,0.46153846153846156,0.058823529411764705,0.10434782608695652,233
FAST,rf,0.47553191489361696,0.4766355140186916,0.3269230769230769,0.18085106382978725,0.2328767123287671,214
FCX,rf,0.5225429302155645,0.5470085470085471,0.5818181818181818,0.2782608695652174,0.3764705882352941,234
FDS,rf,0.5525974025974025,0.5569620253164557,0.6097560975609756,0.5681818181818182,0.5882352941176471,79
FE,rf,0.5169623404917523,0.5570175438596491,0.52,0.12745098039215685,0.2047244094488189,228
FFIV,rf,0.5703463203463204,0.5737704918032787,0.5454545454545454,0.42857142857142855,0.48,61
FI,rf,0.5119971771347918,0.5023474178403756,0.5223880597014925,0.3211009174311927,0.3977272727272727,213
FICO,rf,0.4840277777777777,0.4764705882352941,0.45714285714285713,0.6,0.518918918918919,170
FIS,rf,0.5527366863905325,0.5299145299145299,0.6515151515151515,0.33076923076923076,0.4387755102040816,234
FITB,rf,0.45568181818181813,0.5,0.4074074074074074,0.1,0.16058394160583941,230
FOX,rf,0.5424221690044475,0.49673202614379086,0.5625,0.11392405063291139,0.18947368421052632,153
FOXA,rf,0.50588540765103,0.48372093023255813,0.391304347826087,0.08490566037735849,0.13953488372093023,215
FRT,rf,0.5286521388216303,0.5327868852459017,0.5833333333333334,0.3333333333333333,0.42424242424242425,122
FSLR,rf,0.5388516746411482,0.4926829268292683,0.5319148936170213,0.45454545454545453,0.49019607843137253,205
FTNT,rf,0.5076863354037267,0.4845814977973568,0.4576271186440678,0.24107142857142858,0.3157894736842105,227
FTV,rf,0.42473341642431794,0.45294117647058824,0.38636363636363635,0.20481927710843373,0.2677165354330709,170
GD,rf,0.5066666666666666,0.4727272727272727,0.4090909090909091,0.36,0.3829787234042553,110
GDDY,rf,0.5283882783882783,0.5123456790123457,0.49230769230769234,0.41025641025641024,0.44755244755244755,162
GE,rf,0.543177129384026,0.5278969957081545,0.5321100917431193,0.49572649572649574,0.5132743362831859,233
GEHC,rf,0.525807057057057,0.5265700483091788,0.5970149253731343,0.36036036036036034,0.449438202247191,207
GEN,rf,0.5399643091950785,0.5769230769230769,0.6,0.0989010989010989,0.16981132075471697,208
GILD,rf,0.5290946684389308,0.5321888412017167,0.52,0.23423423423423423,0.32298136645962733,233
GIS,rf,0.5418689320388349,0.5627705627705628,0.5161290322580645,0.3106796116504854,0.3878787878787879,231
GL,rf,0.5202298850574713,0.5187165775401069,0.4745762711864407,0.3218390804597701,0.3835616438356164,187
GLW,rf,0.5172049991884434,0.5560538116591929,0.5625,0.0891089108910891,0.15384615384615385,223
GM,rf,0.5100146198830409,0.49572649572649574,0.46,0.20175438596491227,0.2804878048780488,234
GNRC,rf,0.48248974008207934,0.49122807017543857,0.4861111111111111,0.4117647058823529,0.445859872611465,171
GOOG,rf,0.5177932042382171,0.5170940170940171,0.532608695652174,0.4117647058823529,0.46445497630331756,234
GOOGL,rf,0.48789585314122724,0.44871794871794873,0.4148936170212766,0.34513274336283184,0.37681159420289856,234
GPC,rf,0.50125,0.5029239766081871,0.4305555555555556,0.41333333333333333,0.4217687074829932,171
GRMN,rf,0.5735182849936948,0.5555555555555556,0.5918367346938775,0.4461538461538462,0.5087719298245614,126
GWW,rf,0.543956043956044,0.5925925925925926,0.5555555555555556,0.7692307692307693,0.6451612903225806,27
HAL,rf,0.5641668566218372,0.5347826086956522,0.5,0.17757009345794392,0.2620689655172414,230
HAS,rf,0.5061576354679803,0.5380116959064327,0.5531914893617021,0.30952380952380953,0.3969465648854962,171
HBAN,rf,0.5428161136724359,0.5603448275862069,0.45454545454545453,0.04950495049504951,0.08928571428571429,232
HCA,rf,0.5368336765042324,0.5401069518716578,0.5346534653465347,0.5806451612903226,0.5567010309278351,187
HD,rf,0.5173250753264145,0.5205479452054794,0.5514018691588785,0.5086206896551724,0.5291479820627802,219
HIG,rf,0.5445945945945946,0.5402843601895735,0.5230769230769231,0.34,0.4121212121212121,211
HII,rf,0.44483568075117375,0.4732824427480916,0.43283582089552236,0.48333333333333334,0.4566929133858268,131
HLT,rf,0.5219148936170213,0.5103092783505154,0.49411764705882355,0.44680851063829785,0.4692737430167598,194
HOLX,rf,0.47994652406417104,0.47305389221556887,0.7619047619047619,0.16161616161616163,0.26666666666666666,167
HON,rf,0.5075082508250824,0.5113122171945701,0.5769230769230769,0.375,0.45454545454545453,221
HPE,rf,0.6057777777777777,0.5321888412017167,0.45454545454545453,0.046296296296296294,0.08403361344537816,233
HPQ,rf,0.5315634218289085,0.5064377682403434,0.4375,0.061946902654867256,0.10852713178294573,233
HRL,rf,0.5150476190476191,0.5024390243902439,0.5652173913043478,0.12380952380952381,0.203125,205
HST,rf,0.569618366129994,0.5493562231759657,0.46153846153846156,0.057692307692307696,0.10256410256410256,233
HUBB,rf,0.425462962962963,0.46808510638297873,0.5370370370370371,0.5370370370370371,0.5370370370370371,94
HUM,rf,0.4789592459843356,0.5057471264367817,0.47191011235955055,0.5185185185185185,0.49411764705882355,174
HWM,rf,0.4934169278996865,0.4778761061946903,0.4791666666666667,0.19827586206896552,0.2804878048780488,226
IBM,rf,0.5553325426512179,0.5714285714285714,0.5443037974683544,0.44329896907216493,0.48863636363636365,210
ICE,rf,0.5688073394495413,0.5514018691588785,0.56,0.4,0.4666666666666667,214
IDXX,rf,0.4836,0.49,0.4915254237288136,0.58,0.5321100917431193,100
IEX,rf,0.4583333333333333,0.44594594594594594,0.46153846153846156,0.47368421052631576,0.4675324675324675,74
INCY,rf,0.4733821733821734,0.5245901639344263,0.4262295081967213,0.3333333333333333,0.37410071942446044,183
INTC,rf,0.48983918128654963,0.4829059829059829,0.4492753623188406,0.2719298245614035,0.33879781420765026,234
INTU,rf,0.4332003988035892,0.44881889763779526,0.4857142857142857,0.5,0.4927536231884058,127
INVH,rf,0.5500074973759185,0.5021645021645021,0.5357142857142857,0.1282051282051282,0.20689655172413793,231
IP,rf,0.5082705656476147,0.5321888412017167,0.5161290322580645,0.2882882882882883,0.3699421965317919,233
IPG,rf,0.5202140309155767,0.5566502463054187,0.44,0.12643678160919541,0.19642857142857142,203
IQV,rf,0.538562091503268,0.5286624203821656,0.5797101449275363,0.47058823529411764,0.5194805194805194,157
IR,rf,0.49861265260821314,0.47115384615384615,0.43548387096774194,0.2647058823529412,0.32926829268292684,208
IRM,rf,0.46974789915966386,0.4855072463768116,0.46153846153846156,0.2647058823529412,0.3364485981308411,138
ISRG,rf,0.5087581699346405,0.5314285714285715,0.5454545454545454,0.5333333333333333,0.5393258426966292,175
IT,rf,0.49449035812672176,0.5194805194805194,0.4523809523809524,0.5757575757575758,0.5066666666666667,77
ITW,rf,0.5375952875952876,0.5526315789473685,0.5641025641025641,0.5641025641025641,0.5641025641025641,152
IVZ,rf,0.5628756356911697,0.5676855895196506,0.7,0.06796116504854369,0.12389380530973451,229
J,rf,0.4959150326797386,0.494949494949495,0.48,0.5,0.4897959183673469,99
JBHT,rf,0.47468354430379744,0.5107913669064749,0.5774647887323944,0.5189873417721519,0.5466666666666666,139
JCI,rf,0.5222832722832723,0.4826086956521739,0.5897435897435898,0.18253968253968253,0.2787878787878788,230
JKHY,rf,0.5374105400130124,0.5225225225225225,0.5675675675675675,0.3620689655172414,0.4421052631578947,111
JNJ,rf,0.5648485809418107,0.5288888888888889,0.5802469135802469,0.3949579831932773,0.47,225
JPM,rf,0.5476337766780079,0.543859649122807,0.6046511627906976,0.4262295081967213,0.5,228
K,rf,0.5442070793700295,0.5859030837004405,0.6071428571428571,0.32075471698113206,0.41975308641975306,227
KDP,rf,0.5403666292555181,0.5726495726495726,0.4838709677419355,0.15151515151515152,0.23076923076923078,234
KEY,rf,0.5278768956289027,0.521551724137931,0.7692307692307693,0.0847457627118644,0.15267175572519084,232
KEYS,rf,0.49240986717267554,0.48717948717948717,0.5135135135135135,0.37254901960784315,0.4318181818181818,195
KHC,rf,0.467109634551495,0.5256410256410257,0.36363636363636365,0.0761904761904762,0.12598425196850394,234
KIM,rf,0.5293008641005499,0.5807860262008734,0.46153846153846156,0.06315789473684211,0.1111111111111111,229
KKR,rf,0.5639667535853975,0.5540540540540541,0.5324675324675324,0.3942307692307692,0.4530386740331492,222
KLAC,rf,0.4801349325337331,0.5,0.546875,0.603448275862069,0.5737704918032787,104
KMI,rf,0.5681818181818181,0.6320346320346321,0.6363636363636364,0.07954545454545454,0.1414141414141414,231
KMX,rf,0.5605846298915607,0.5339805825242718,0.5362318840579711,0.36633663366336633,0.43529411764705883,206
KO,rf,0.5098261526832956,0.5579399141630901,0.4444444444444444,0.20408163265306123,0.27972027972027974,233
KR,rf,0.5552100773339711,0.5580357142857143,0.6153846153846154,0.2882882882882883,0.39263803680981596,224
KVUE,rf,0.5018496596626221,0.5364806866952789,0.5454545454545454,0.05504587155963303,0.1,233
L,rf,0.4416988416988417,0.5277777777777778,0.5263157894736842,0.2857142857142857,0.37037037037037035,72
LDOS,rf,0.5596784168212741,0.5590062111801242,0.6226415094339622,0.39285714285714285,0.48175182481751827,161
LH,rf,0.4625,0.5032258064516129,0.5254237288135594,0.3875,0.4460431654676259,155
LHX,rf,0.5019054878048781,0.5112359550561798,0.4626865671641791,0.3780487804878049,0.4161073825503356,178
LII,rf,0.4838709677419355,0.4915254237288136,0.47619047619047616,0.7142857142857143,0.5714285714285714,59
LKQ,rf,0.3997747747747748,0.417910447761194,0.4411764705882353,0.20270270270270271,0.2777777777777778,134
LLY,rf,0.5015137279465498,0.5306122448979592,0.5039370078740157,0.6881720430107527,0.5818181818181818,196
LMT,rf,0.533927454659162,0.525,0.5428571428571428,0.4634146341463415,0.5,160
LOW,rf,0.5492076730608841,0.5205479452054794,0.5196078431372549,0.48623853211009177,0.5023696682464455,219
LRCX,rf,0.5536643026004728,0.532608695652174,0.5161290322580645,0.7111111111111111,0.5981308411214953,92
LULU,rf,0.556015037593985,0.5265700483091788,0.488,0.6421052631578947,0.5545454545454546,207
LUV,rf,0.5849363717076058,0.5278969957081545,0.47368421052631576,0.08256880733944955,0.140625,233
LVS,rf,0.5800670976188529,0.5540540540540541,0.5217391304347826,0.2376237623762376,0.32653061224489793,222
LW,rf,0.4867190422745978,0.5072463768115942,0.5394736842105263,0.37962962962962965,0.44565217391304346,207
LYV,rf,0.5375082254880457,0.5340314136125655,0.5409836065573771,0.35106382978723405,0.4258064516129032,191
MA,rf,0.47284429553870577,0.4835680751173709,0.4807692307692308,0.4716981132075472,0.47619047619047616,213
MAA,rf,0.5247474747474747,0.5,0.5333333333333333,0.36363636363636365,0.43243243243243246,126
MAR,rf,0.5506566604127581,0.51875,0.5362318840579711,0.45121951219512196,0.4900662251655629,160
MCD,rf,0.5030381944444444,0.5046296296296297,0.5643564356435643,0.475,0.5158371040723982,216
MCHP,rf,0.5326260840279532,0.5,0.4875,0.3644859813084112,0.41711229946524064,218
MCK,rf,0.4895833333333333,0.52,0.5,0.6041666666666666,0.5471698113207547,100
MCO,rf,0.5353191489361703,0.4948453608247423,0.48214285714285715,0.574468085106383,0.5242718446601942,97
MDLZ,rf,0.5278361344537815,0.5641025641025641,0.46551724137931033,0.2755102040816326,0.34615384615384615,234
MDT,rf,0.5592144563918758,0.5172413793103449,0.5882352941176471,0.3225806451612903,0.4166666666666667,232
MET,rf,0.6495571021828536,0.5911111111111111,0.6808510638297872,0.29357798165137616,0.41025641025641024,225
META,rf,0.49031065088757386,0.4658119658119658,0.42758620689655175,0.5961538461538461,0.4979919678714859,234
MGM,rf,0.5902803738317757,0.5172413793103449,0.6274509803921569,0.256,0.36363636363636365,232
MHK,rf,0.5496411483253589,0.5070422535211268,0.5625,0.35526315789473684,0.43548387096774194,142
MKTX,rf,0.47482269503546104,0.4953271028037383,0.43636363636363634,0.5106382978723404,0.47058823529411764,107
MLM,rf,0.5033333333333333,0.5,0.5087719298245614,0.58,0.5420560747663551,98
MMC,rf,0.5012472283813747,0.5,0.5263157894736842,0.3409090909090909,0.41379310344827586,170
MMM,rf,0.568857230392157,0.5565217391304348,0.5,0.4411764705882353,0.46875,230
MNST,rf,0.5507246376811594,0.5474137931034483,0.6041666666666666,0.25217391304347825,0.3558282208588957,232
MO,rf,0.5578402366863905,0.5598290598290598,0.5128205128205128,0.19230769230769232,0.27972027972027974,234
MOH,rf,0.4656432748538012,0.44594594594594594,0.4489795918367347,0.6111111111111112,0.5176470588235295,74
MOS,rf,0.52694165737644,0.5,0.5128205128205128,0.17094017094017094,0.2564102564102564,232
MPC,rf,0.5330019556714471,0.527027027027027,0.5698924731182796,0.4491525423728814,0.5023696682464455,222
MPWR,rf,0.5089179548156956,0.4827586206896552,0.4888888888888889,0.7586206896551724,0.5945945945945946,58
MRK,rf,0.4763157894736842,0.49572649572649574,0.5113636363636364,0.375,0.4326923076923077,234
MRNA,rf,0.4580884627281164,0.4692982456140351,0.43243243243243246,0.4528301886792453,0.4423963133640553,228
MS,rf,0.5147241505297772,0.47863247863247865,0.4788732394366197,0.2857142857142857,0.35789473684210527,234
MSCI,rf,0.5863486842105263,0.6,0.6388888888888888,0.6052631578947368,0.6216216216216216,70
MSFT,rf,0.5521863326741375,0.5555555555555556,0.5289256198347108,0.5765765765765766,0.5517241379310345,234
MSI,rf,0.49759615384615385,0.4647887323943662,0.5116279069767442,0.5641025641025641,0.5365853658536586,71
MTB,rf,0.5775623268698061,0.5592105263157895,0.5818181818181818,0.42105263157894735,0.48854961832061067,152
MTCH,rf,0.4496634142651842,0.47391304347826085,0.45652173913043476,0.1794871794871795,0.25766871165644173,230
MTD,rf,0.4641177673277448,0.4642857142857143,0.4880952380952381,0.5616438356164384,0.5222929936305732,140
MU,rf,0.5098973607038123,0.5170940170940171,0.48598130841121495,0.4727272727272727,0.4792626728110599,234
NCLH,rf,0.4947916666666667,0.5043103448275862,0.45161290322580644,0.125,0.1958041958041958,232
NDAQ,rf,0.47222222222222227,0.4956521739130435,0.5833333333333334,0.2777777777777778,0.3763440860215054,230
NDSN,rf,0.3938172043010753,0.4727272727272727,0.53125,0.5483870967741935,0.5396825396825397,55
NEE,rf,0.5085476329631794,0.5042735042735043,0.5125,0.3474576271186441,0.41414141414141414,234
NEM,rf,0.5307270734380709,0.47863247863247865,0.46153846153846156,0.15126050420168066,0.22784810126582278,234
NFLX,rf,0.5276146788990825,0.5167464114832536,0.4966442953020134,0.74,0.5943775100401606,209
NI,rf,0.5411692684419958,0.537117903930131,0.5833333333333334,0.06481481481481481,0.11666666666666667,229
NKE,rf,0.5131782945736434,0.5683760683760684,0.5256410256410257,0.3904761904761905,0.44808743169398907,234
NOC,rf,0.5386659580122243,0.5,0.5652173913043478,0.5492957746478874,0.5571428571428572,124
NOW,rf,0.4536380351983189,0.4342857142857143,0.41,0.5061728395061729,0.4530386740331492,175
NRG,rf,0.5240369558409019,0.5550660792951542,0.515625,0.32038834951456313,0.39520958083832336,227
NSC,rf,0.51057630045327,0.5128205128205128,0.6125,0.4336283185840708,0.5077720207253886,195
NTAP,rf,0.5478424015009381,0.54421768707483,0.4807692307692308,0.38461538461538464,0.42735042735042733,147
NTRS,rf,0.5265754653509755,0.4973544973544973,0.5283018867924528,0.2857142857142857,0.3708609271523179,189
NUE,rf,0.4527777777777778,0.5034013605442177,0.49295774647887325,0.4861111111111111,0.48951048951048953,147
NVDA,rf,0.5293944738389182,0.5256410256410257,0.49056603773584906,0.7222222222222222,0.5842696629213483,234
NVR,rf,0.4181818181818181,0.44680851063829785,0.47368421052631576,0.36,0.4090909090909091,47
NWS,rf,0.49659429544487016,0.5539568345323741,0.3888888888888889,0.1206896551724138,0.18421052631578946,139
NXPI,rf,0.5078255078255078,0.5052631578947369,0.5263157894736842,0.5050505050505051,0.5154639175257731,190
O,rf,0.5298743350551229,0.49122807017543857,0.5365853658536586,0.18487394957983194,0.275,228
ODFL,rf,0.38004032258064513,0.4126984126984127,0.43243243243243246,0.5,0.463768115942029,126
OKE,rf,0.6006047278724573,0.5645933014354066,0.6222222222222222,0.27450980392156865,0.38095238095238093,209
OMC,rf,0.5687445804027363,0.5,0.5396825396825397,0.3177570093457944,0.4,204
ON,rf,0.44699074074074074,0.4868421052631579,0.4470588235294118,0.35185185185185186,0.39378238341968913,228
ORCL,rf,0.5629531970995385,0.5683760683760684,0.5625,0.40540540540540543,0.4712041884816754,234
ORLY,rf,0.5301542776998598,0.5,0.43333333333333335,0.5652173913043478,0.49056603773584906,108
OXY,rf,0.5910493827160493,0.543859649122807,0.55,0.2037037037037037,0.2972972972972973,228
PANW,rf,0.45324675324675323,0.46846846846846846,0.47540983606557374,0.5178571428571429,0.49572649572649574,222
PAYC,rf,0.47093889716840537,0.4566929133858268,0.47540983606557374,0.4393939393939394,0.4566929133858268,127
PAYX,rf,0.5152834008097166,0.542713567839196,0.5970149253731343,0.38461538461538464,0.4678362573099415,199
PCAR,rf,0.547853624208304,0.5459459459459459,0.5272727272727272,0.3333333333333333,0.4084507042253521,185
PCG,rf,0.50943094629156,0.5877192982456141,0.4,0.043478260869565216,0.0784313725490196,228
PEG,rf,0.536407390156808,0.5198237885462555,0.54,0.23893805309734514,0.3312883435582822,227
PEP,rf,0.5087903831705484,0.5238095238095238,0.5,0.4,0.4444444444444444,231
PFE,rf,0.5275009228497601,0.5470085470085471,0.46153846153846156,0.05714285714285714,0.1016949152542373,234
PFG,rf,0.5960227272727273,0.4957983193277311,0.5588235294117647,0.296875,0.3877551020408163,119
PG,rf,0.5689142857142857,0.5652173913043478,0.5280898876404494,0.44761904761904764,0.4845360824742268,230
PGR,rf,0.49377394636015326,0.45089285714285715,0.4157303370786517,0.3425925925925926,0.3756345177664975,224
PH,rf,0.49054758800521514,0.4774774774774775,0.5064935064935064,0.6610169491525424,0.5735294117647058,111
PHM,rf,0.6799999999999999,0.5,0.5,0.2,0.2857142857142857,10
