symbol,days,bars_found_total,bars_expected_total,pct_coverage,outlier_ret_count,outlier_vol_count,rows,ohlc_violations,vwap_outside,neg_volume_rows,nan_open,nan_high,nan_low,nan_close,nan_volume,nan_vwap,nan_trade_count,year,month
IFF,19,1189,1482,0.8022941970310391,11,0,1189,0,0,0,,,,,,,,2024,6
PNR,19,1188,1482,0.8016194331983806,15,0,1188,0,0,0,,,,,,,,2024,6
EBAY,16,1187,1248,0.9511217948717948,6,0,1187,0,0,0,,,,,,,,2024,6
NEM,16,1184,1248,0.9487179487179487,9,0,1184,0,0,0,,,,,,,,2024,6
NTRS,19,1184,1482,0.7989203778677463,9,0,1184,0,0,0,,,,,,,,2024,6
TEL,19,1182,1482,0.7975708502024291,6,0,1182,0,0,0,,,,,,,,2024,6
GILD,16,1180,1248,0.9455128205128205,7,0,1180,0,0,0,,,,,,,,2024,6
EQR,19,1180,1482,0.796221322537112,6,0,1180,0,0,0,,,,,,,,2024,6
MRK,16,1179,1248,0.9447115384615384,8,0,1179,0,0,0,,,,,,,,2024,6
WSM,19,1177,1482,0.7941970310391363,7,0,1177,0,0,0,,,,,,,,2024,6
NWSA,19,1172,1482,0.7908232118758435,6,0,1172,0,0,0,,,,,,,,2024,6
TSN,19,1172,1482,0.7908232118758435,3,0,1172,0,0,0,,,,,,,,2024,6
EXPD,19,1172,1482,0.7908232118758435,5,0,1172,0,0,0,,,,,,,,2024,6
EIX,19,1172,1482,0.7908232118758435,10,0,1172,0,0,0,,,,,,,,2024,6
HLT,18,1171,1404,0.834045584045584,9,0,1171,0,0,0,,,,,,,,2024,6
CBRE,19,1169,1482,0.7887989203778677,8,0,1169,0,0,0,,,,,,,,2024,6
AKAM,18,1169,1404,0.8326210826210826,1,0,1169,0,0,0,,,,,,,,2024,6
NOC,19,1166,1482,0.786774628879892,7,0,1166,0,0,0,,,,,,,,2024,6
SW,19,1165,1482,0.7860998650472335,11,0,1165,0,0,0,,,,,,,,2024,6
CHRW,19,1165,1482,0.7860998650472335,8,0,1165,0,0,0,,,,,,,,2024,6
SJM,19,1164,1482,0.7854251012145749,9,0,1164,0,0,0,,,,,,,,2024,6
ISRG,19,1163,1482,0.7847503373819164,8,0,1163,0,0,0,,,,,,,,2024,6
JCI,16,1163,1248,0.9318910256410257,6,0,1163,0,0,0,,,,,,,,2024,6
ULTA,19,1159,1482,0.782051282051282,2,0,1159,0,0,0,,,,,,,,2024,6
NSC,19,1157,1482,0.7807017543859649,6,0,1157,0,0,0,,,,,,,,2024,6
FANG,19,1156,1482,0.7800269905533064,8,0,1156,0,0,0,,,,,,,,2024,6
TECH,19,1156,1482,0.7800269905533064,7,0,1156,0,0,0,,,,,,,,2024,6
LUV,16,1154,1248,0.9246794871794872,4,0,1154,0,0,0,,,,,,,,2024,6
TER,17,1153,1326,0.8695324283559578,5,0,1153,0,0,0,,,,,,,,2024,6
DE,19,1147,1482,0.7739541160593792,9,0,1147,0,0,0,,,,,,,,2024,6
COO,19,1145,1482,0.7726045883940621,2,0,1145,0,0,0,,,,,,,,2024,6
EXC,15,1144,1170,0.9777777777777777,10,0,1144,0,0,0,,,,,,,,2024,6
DD,19,1141,1482,0.7699055330634278,6,0,1141,0,0,0,,,,,,,,2024,6
VRTX,19,1140,1482,0.7692307692307693,3,0,1140,0,0,0,,,,,,,,2024,6
BDX,19,1140,1482,0.7692307692307693,6,0,1140,0,0,0,,,,,,,,2024,6
KKR,15,1137,1170,0.9717948717948718,4,0,1137,0,0,0,,,,,,,,2024,6
ACGL,19,1135,1482,0.7658569500674763,11,0,1135,0,0,0,,,,,,,,2024,6
AEE,19,1134,1482,0.7651821862348178,4,0,1134,0,0,0,,,,,,,,2024,6
LNT,19,1131,1482,0.7631578947368421,4,0,1131,0,0,0,,,,,,,,2024,6
ALL,19,1128,1482,0.7611336032388664,12,0,1128,0,0,0,,,,,,,,2024,6
WDC,15,1128,1170,0.9641025641025641,4,2,1128,0,0,0,,,,,,,,2024,6
HIG,19,1122,1482,0.757085020242915,7,0,1122,0,0,0,,,,,,,,2024,6
GDDY,19,1120,1482,0.7557354925775979,1,0,1120,0,0,0,,,,,,,,2024,6
V,15,1118,1170,0.9555555555555556,5,0,1118,0,0,0,,,,,,,,2024,6
AME,19,1118,1482,0.7543859649122807,10,0,1118,0,0,0,,,,,,,,2024,6
ITW,19,1117,1482,0.7537112010796221,10,0,1117,0,0,0,,,,,,,,2024,6
HCA,19,1114,1482,0.7516869095816464,8,0,1114,0,0,0,,,,,,,,2024,6
REG,19,1114,1482,0.7516869095816464,5,0,1114,0,0,0,,,,,,,,2024,6
LKQ,19,1112,1482,0.7503373819163293,7,0,1112,0,0,0,,,,,,,,2024,6
EXR,19,1112,1482,0.7503373819163293,6,0,1112,0,0,0,,,,,,,,2024,6
TTWO,17,1112,1326,0.8386123680241327,5,0,1112,0,0,0,,,,,,,,2024,6
KDP,15,1112,1170,0.9504273504273504,4,2,1112,0,0,0,,,,,,,,2024,6
TPL,19,1111,1482,0.7496626180836707,2,0,1111,0,0,0,,,,,,,,2024,6
UDR,19,1106,1482,0.7462887989203779,7,0,1106,0,0,0,,,,,,,,2024,6
AFL,19,1103,1482,0.7442645074224021,4,0,1103,0,0,0,,,,,,,,2024,6
HUM,19,1102,1482,0.7435897435897436,4,0,1102,0,0,0,,,,,,,,2024,6
PNC,19,1100,1482,0.7422402159244265,6,0,1100,0,0,0,,,,,,,,2024,6
EMN,19,1097,1482,0.7402159244264508,11,0,1097,0,0,0,,,,,,,,2024,6
TRV,19,1097,1482,0.7402159244264508,8,0,1097,0,0,0,,,,,,,,2024,6
CSGP,16,1097,1248,0.8790064102564102,10,0,1097,0,0,0,,,,,,,,2024,6
CI,19,1095,1482,0.7388663967611336,9,0,1095,0,0,0,,,,,,,,2024,6
ADP,19,1093,1482,0.7375168690958165,2,0,1093,0,0,0,,,,,,,,2024,6
WAB,19,1092,1482,0.7368421052631579,7,0,1092,0,0,0,,,,,,,,2024,6
RVTY,19,1092,1482,0.7368421052631579,7,0,1092,0,0,0,,,,,,,,2024,6
CHD,19,1091,1482,0.7361673414304993,9,0,1091,0,0,0,,,,,,,,2024,6
PNW,19,1091,1482,0.7361673414304993,3,0,1091,0,0,0,,,,,,,,2024,6
PODD,19,1090,1482,0.7354925775978407,4,0,1090,0,0,0,,,,,,,,2024,6
ORCL,14,1089,1092,0.9972527472527473,4,0,1089,0,0,0,,,,,,,,2024,6
BG,19,1087,1482,0.733468286099865,7,0,1087,0,0,0,,,,,,,,2024,6
KEYS,19,1084,1482,0.7314439946018894,8,0,1084,0,0,0,,,,,,,,2024,6
CLX,19,1078,1482,0.7273954116059379,5,0,1078,0,0,0,,,,,,,,2024,6
XYZ,15,1078,1170,0.9213675213675213,8,0,1078,0,0,0,,,,,,,,2024,6
SWK,19,1078,1482,0.7273954116059379,11,0,1078,0,0,0,,,,,,,,2024,6
EVRG,19,1078,1482,0.7273954116059379,7,0,1078,0,0,0,,,,,,,,2024,6
TAP,16,1077,1248,0.8629807692307693,4,0,1077,0,0,0,,,,,,,,2024,6
GE,14,1077,1092,0.9862637362637363,4,0,1077,0,0,0,,,,,,,,2024,6
XYL,19,1074,1482,0.7246963562753036,6,0,1074,0,0,0,,,,,,,,2024,6
DTE,19,1073,1482,0.7240215924426451,7,0,1073,0,0,0,,,,,,,,2024,6
PRU,19,1070,1482,0.7219973009446694,4,0,1070,0,0,0,,,,,,,,2024,6
HOLX,19,1070,1482,0.7219973009446694,8,0,1070,0,0,0,,,,,,,,2024,6
CMI,19,1069,1482,0.7213225371120108,7,0,1069,0,0,0,,,,,,,,2024,6
TRMB,19,1069,1482,0.7213225371120108,4,0,1069,0,0,0,,,,,,,,2024,6
RMD,19,1068,1482,0.7206477732793523,12,0,1068,0,0,0,,,,,,,,2024,6
SYK,19,1067,1482,0.7199730094466936,6,0,1067,0,0,0,,,,,,,,2024,6
CB,19,1066,1482,0.7192982456140351,7,0,1066,0,0,0,,,,,,,,2024,6
DAY,18,1063,1404,0.7571225071225072,11,0,1063,0,0,0,,,,,,,,2024,6
CAH,17,1063,1326,0.801659125188537,7,0,1063,0,0,0,,,,,,,,2024,6
SCHW,15,1061,1170,0.9068376068376068,11,0,1061,0,0,0,,,,,,,,2024,6
PHM,16,1060,1248,0.8493589743589743,12,0,1060,0,0,0,,,,,,,,2024,6
SPG,19,1057,1482,0.713225371120108,5,0,1057,0,0,0,,,,,,,,2024,6
GNRC,19,1050,1482,0.708502024291498,4,0,1050,0,0,0,,,,,,,,2024,6
MAS,17,1048,1326,0.7903469079939668,8,0,1048,0,0,0,,,,,,,,2024,6
BXP,19,1048,1482,0.7071524966261808,3,0,1048,0,0,0,,,,,,,,2024,6
DOV,19,1047,1482,0.7064777327935222,4,0,1047,0,0,0,,,,,,,,2024,6
VRSN,19,1047,1482,0.7064777327935222,4,0,1047,0,0,0,,,,,,,,2024,6
TXT,19,1044,1482,0.7044534412955465,8,0,1044,0,0,0,,,,,,,,2024,6
VLTO,19,1041,1482,0.7024291497975709,5,0,1041,0,0,0,,,,,,,,2024,6
AES,15,1039,1170,0.888034188034188,5,0,1039,0,0,0,,,,,,,,2024,6
HSIC,19,1036,1482,0.699055330634278,12,0,1036,0,0,0,,,,,,,,2024,6
RL,19,1035,1482,0.6983805668016194,8,0,1035,0,0,0,,,,,,,,2024,6
ROK,19,1032,1482,0.6963562753036437,13,0,1032,0,0,0,,,,,,,,2024,6
BRO,19,1022,1482,0.689608636977058,3,0,1022,0,0,0,,,,,,,,2024,6
ECL,19,1020,1482,0.6882591093117408,3,0,1020,0,0,0,,,,,,,,2024,6
BF.B,15,1019,1170,0.870940170940171,7,0,1019,0,0,0,,,,,,,,2024,6
JBHT,19,1013,1482,0.6835357624831309,5,0,1013,0,0,0,,,,,,,,2024,6
WRB,19,1012,1482,0.6828609986504723,5,0,1012,0,0,0,,,,,,,,2024,6
COST,19,1012,1482,0.6828609986504723,5,0,1012,0,0,0,,,,,,,,2024,6
BLDR,16,1011,1248,0.8100961538461539,9,0,1011,0,0,0,,,,,,,,2024,6
AWK,19,1009,1482,0.6808367071524967,4,0,1009,0,0,0,,,,,,,,2024,6
LMT,19,1007,1482,0.6794871794871795,4,0,1007,0,0,0,,,,,,,,2024,6
GL,19,1006,1482,0.6788124156545209,1,0,1006,0,0,0,,,,,,,,2024,6
BIIB,19,1006,1482,0.6788124156545209,6,0,1006,0,0,0,,,,,,,,2024,6
SPGI,19,1006,1482,0.6788124156545209,7,0,1006,0,0,0,,,,,,,,2024,6
RJF,19,1004,1482,0.6774628879892037,7,0,1004,0,0,0,,,,,,,,2024,6
AJG,19,1001,1482,0.6754385964912281,6,0,1001,0,0,0,,,,,,,,2024,6
PWR,19,995,1482,0.6713900134952766,3,0,995,0,0,0,,,,,,,,2024,6
LEN,15,994,1170,0.8495726495726496,7,0,994,0,0,0,,,,,,,,2024,6
EPAM,19,990,1482,0.6680161943319838,7,0,990,0,0,0,,,,,,,,2024,6
PYPL,13,988,1014,0.9743589743589743,5,0,988,0,0,0,,,,,,,,2024,6
LDOS,19,987,1482,0.6659919028340081,7,0,987,0,0,0,,,,,,,,2024,6
RSG,19,972,1482,0.6558704453441295,3,0,972,0,0,0,,,,,,,,2024,6
SBAC,19,971,1482,0.655195681511471,6,0,971,0,0,0,,,,,,,,2024,6
CRM,14,968,1092,0.8864468864468864,7,0,968,0,0,0,,,,,,,,2024,6
PFG,19,963,1482,0.6497975708502024,7,0,963,0,0,0,,,,,,,,2024,6
TROW,19,961,1482,0.6484480431848852,6,0,961,0,0,0,,,,,,,,2024,6
PAYC,19,961,1482,0.6484480431848852,2,0,961,0,0,0,,,,,,,,2024,6
LH,19,958,1482,0.6464237516869096,5,0,958,0,0,0,,,,,,,,2024,6
CME,14,957,1092,0.8763736263736264,2,0,957,0,0,0,,,,,,,,2024,6
PH,19,951,1482,0.6417004048582996,4,0,951,0,0,0,,,,,,,,2024,6
ROL,19,950,1482,0.6410256410256411,0,2,950,0,0,0,,,,,,,,2024,6
MHK,19,948,1482,0.6396761133603239,7,0,948,0,0,0,,,,,,,,2024,6
MO,13,948,1014,0.9349112426035503,6,0,948,0,0,0,,,,,,,,2024,6
EFX,19,947,1482,0.6390013495276653,6,0,947,0,0,0,,,,,,,,2024,6
VMC,19,946,1482,0.6383265856950068,4,0,946,0,0,0,,,,,,,,2024,6
GPC,19,946,1482,0.6383265856950068,4,0,946,0,0,0,,,,,,,,2024,6
DLR,17,946,1326,0.7134238310708899,6,0,946,0,0,0,,,,,,,,2024,6
PSA,19,942,1482,0.6356275303643725,6,0,942,0,0,0,,,,,,,,2024,6
APD,15,941,1170,0.8042735042735043,4,0,941,0,0,0,,,,,,,,2024,6
ARE,19,941,1482,0.634952766531714,5,0,941,0,0,0,,,,,,,,2024,6
KHC,13,937,1014,0.9240631163708086,9,0,937,0,0,0,,,,,,,,2024,6
CDW,19,937,1482,0.6322537112010796,5,0,937,0,0,0,,,,,,,,2024,6
WBD,13,934,1014,0.9211045364891519,13,0,934,0,0,0,,,,,,,,2024,6
WELL,14,932,1092,0.8534798534798534,3,0,932,0,0,0,,,,,,,,2024,6
IDXX,19,929,1482,0.626855600539811,5,0,929,0,0,0,,,,,,,,2024,6
SNPS,19,929,1482,0.626855600539811,1,0,929,0,0,0,,,,,,,,2024,6
GOOG,13,927,1014,0.9142011834319527,7,0,927,0,0,0,,,,,,,,2024,6
BALL,14,927,1092,0.8489010989010989,3,0,927,0,0,0,,,,,,,,2024,6
GD,19,926,1482,0.6248313090418354,3,0,926,0,0,0,,,,,,,,2024,6
HPQ,12,923,936,0.9861111111111112,3,0,923,0,0,0,,,,,,,,2024,6
CPAY,19,923,1482,0.6228070175438597,3,0,923,0,0,0,,,,,,,,2024,6
CSX,12,916,936,0.9786324786324786,7,0,916,0,0,0,,,,,,,,2024,6
DIS,13,915,1014,0.9023668639053254,3,0,915,0,0,0,,,,,,,,2024,6
C,13,909,1014,0.8964497041420119,6,0,909,0,0,0,,,,,,,,2024,6
MTB,19,909,1482,0.6133603238866396,7,2,909,0,0,0,,,,,,,,2024,6
CBOE,19,906,1482,0.611336032388664,3,0,906,0,0,0,,,,,,,,2024,6
MCO,19,905,1482,0.6106612685560054,7,1,905,0,0,0,,,,,,,,2024,6
PTC,19,898,1482,0.6059379217273954,2,0,898,0,0,0,,,,,,,,2024,6
TMUS,12,897,936,0.9583333333333334,6,0,897,0,0,0,,,,,,,,2024,6
J,19,896,1482,0.6045883940620783,3,0,896,0,0,0,,,,,,,,2024,6
WEC,14,893,1092,0.8177655677655677,2,0,893,0,0,0,,,,,,,,2024,6
AMGN,14,891,1092,0.8159340659340659,2,0,891,0,0,0,,,,,,,,2024,6
ALLE,19,886,1482,0.5978407557354926,8,0,886,0,0,0,,,,,,,,2024,6
META,12,885,936,0.9455128205128205,3,0,885,0,0,0,,,,,,,,2024,6
LRCX,19,882,1482,0.5951417004048583,4,0,882,0,0,0,,,,,,,,2024,6
DGX,19,880,1482,0.5937921727395412,2,0,880,0,0,0,,,,,,,,2024,6
FFIV,19,871,1482,0.5877192982456141,6,0,871,0,0,0,,,,,,,,2024,6
HUBB,19,868,1482,0.5856950067476383,3,0,868,0,0,0,,,,,,,,2024,6
DVA,19,867,1482,0.5850202429149798,5,0,867,0,0,0,,,,,,,,2024,6
ELV,19,866,1482,0.5843454790823212,4,0,866,0,0,0,,,,,,,,2024,6
URI,19,865,1482,0.5836707152496626,7,0,865,0,0,0,,,,,,,,2024,6
INCY,12,864,936,0.9230769230769231,3,0,864,0,0,0,,,,,,,,2024,6
MSFT,12,863,936,0.9220085470085471,3,0,863,0,0,0,,,,,,,,2024,6
TKO,19,862,1482,0.581646423751687,3,0,862,0,0,0,,,,,,,,2024,6
NKE,12,859,936,0.9177350427350427,2,0,859,0,0,0,,,,,,,,2024,6
EA,13,859,1014,0.8471400394477318,3,0,859,0,0,0,,,,,,,,2024,6
DELL,12,857,936,0.9155982905982906,3,0,857,0,0,0,,,,,,,,2024,6
VZ,11,853,858,0.9941724941724942,9,0,853,0,0,0,,,,,,,,2024,6
F,11,853,858,0.9941724941724942,6,0,853,0,0,0,,,,,,,,2024,6
UHS,19,850,1482,0.573549257759784,6,0,850,0,0,0,,,,,,,,2024,6
LHX,19,850,1482,0.573549257759784,5,0,850,0,0,0,,,,,,,,2024,6
VRSK,19,849,1482,0.5728744939271255,6,0,849,0,0,0,,,,,,,,2024,6
CPT,19,846,1482,0.5708502024291497,6,0,846,0,0,0,,,,,,,,2024,6
GS,14,844,1092,0.7728937728937729,4,0,844,0,0,0,,,,,,,,2024,6
T,11,843,858,0.9825174825174825,5,0,843,0,0,0,,,,,,,,2024,6
AOS,19,834,1482,0.562753036437247,7,0,834,0,0,0,,,,,,,,2024,6
KMB,13,833,1014,0.8214990138067061,9,1,833,0,0,0,,,,,,,,2024,6
WST,19,833,1482,0.5620782726045884,1,0,833,0,0,0,,,,,,,,2024,6
ED,13,823,1014,0.8116370808678501,3,0,823,0,0,0,,,,,,,,2024,6
MKTX,19,822,1482,0.5546558704453441,2,0,822,0,0,0,,,,,,,,2024,6
HPE,11,822,858,0.958041958041958,5,0,822,0,0,0,,,,,,,,2024,6
IEX,19,820,1482,0.553306342780027,4,0,820,0,0,0,,,,,,,,2024,6
MSI,19,819,1482,0.5526315789473685,5,0,819,0,0,0,,,,,,,,2024,6
MU,11,812,858,0.9463869463869464,4,0,812,0,0,0,,,,,,,,2024,6
KLAC,19,809,1482,0.5458839406207827,4,0,809,0,0,0,,,,,,,,2024,6
SWKS,12,808,936,0.8632478632478633,2,0,808,0,0,0,,,,,,,,2024,6
MSCI,19,807,1482,0.5445344129554656,5,0,807,0,0,0,,,,,,,,2024,6
ATO,19,801,1482,0.5404858299595142,2,0,801,0,0,0,,,,,,,,2024,6
POOL,19,800,1482,0.5398110661268556,8,0,800,0,0,0,,,,,,,,2024,6
CF,13,798,1014,0.7869822485207101,3,0,798,0,0,0,,,,,,,,2024,6
STE,19,790,1482,0.5330634278002699,1,0,790,0,0,0,,,,,,,,2024,6
ORLY,19,787,1482,0.5310391363022942,1,0,787,0,0,0,,,,,,,,2024,6
NCLH,11,784,858,0.9137529137529138,8,0,784,0,0,0,,,,,,,,2024,6
WAT,19,783,1482,0.52834008097166,3,5,783,0,0,0,,,,,,,,2024,6
NEE,11,780,858,0.9090909090909091,6,0,780,0,0,0,,,,,,,,2024,6
KO,10,778,780,0.9974358974358974,3,0,778,0,0,0,,,,,,,,2024,6
GPN,12,774,936,0.8269230769230769,4,0,774,0,0,0,,,,,,,,2024,6
GM,10,772,780,0.9897435897435898,5,0,772,0,0,0,,,,,,,,2024,6
CCL,11,745,858,0.8682983682983683,7,0,745,0,0,0,,,,,,,,2024,6
VST,10,745,780,0.9551282051282052,4,0,745,0,0,0,,,,,,,,2024,6
XOM,10,737,780,0.9448717948717948,5,0,737,0,0,0,,,,,,,,2024,6
ADSK,10,733,780,0.9397435897435897,4,0,733,0,0,0,,,,,,,,2024,6
MCK,19,732,1482,0.4939271255060729,2,0,732,0,0,0,,,,,,,,2024,6
MNST,10,732,780,0.9384615384615385,4,0,732,0,0,0,,,,,,,,2024,6
AVB,19,724,1482,0.4885290148448043,3,1,724,0,0,0,,,,,,,,2024,6
JKHY,19,722,1482,0.48717948717948717,4,0,722,0,0,0,,,,,,,,2024,6
HAL,10,722,780,0.9256410256410257,3,0,722,0,0,0,,,,,,,,2024,6
MAA,19,719,1482,0.4851551956815115,5,0,719,0,0,0,,,,,,,,2024,6
CRL,19,718,1482,0.4844804318488529,2,0,718,0,0,0,,,,,,,,2024,6
SLB,10,715,780,0.9166666666666666,2,0,715,0,0,0,,,,,,,,2024,6
BMY,10,711,780,0.9115384615384615,3,0,711,0,0,0,,,,,,,,2024,6
KVUE,10,710,780,0.9102564102564102,4,0,710,0,0,0,,,,,,,,2024,6
OTIS,11,708,858,0.8251748251748252,2,0,708,0,0,0,,,,,,,,2024,6
SBUX,10,702,780,0.9,5,0,702,0,0,0,,,,,,,,2024,6
GRMN,19,699,1482,0.4716599190283401,6,16,699,0,0,0,,,,,,,,2024,6
CINF,19,695,1482,0.4689608636977058,6,0,695,0,0,0,,,,,,,,2024,6
ROP,19,694,1482,0.4682860998650472,5,1,694,0,0,0,,,,,,,,2024,6
FOX,19,689,1482,0.4649122807017544,5,19,689,0,0,0,,,,,,,,2024,6
WTW,19,689,1482,0.4649122807017544,6,1,689,0,0,0,,,,,,,,2024,6
HSY,12,683,936,0.7297008547008547,4,0,683,0,0,0,,,,,,,,2024,6
YUM,11,678,858,0.7902097902097902,2,0,678,0,0,0,,,,,,,,2024,6
EQIX,19,678,1482,0.4574898785425101,2,0,678,0,0,0,,,,,,,,2024,6
MLM,19,674,1482,0.45479082321187586,7,0,674,0,0,0,,,,,,,,2024,6
FRT,19,672,1482,0.4534412955465587,4,7,672,0,0,0,,,,,,,,2024,6
MOH,19,672,1482,0.4534412955465587,4,0,672,0,0,0,,,,,,,,2024,6
ERIE,19,663,1482,0.4473684210526316,0,0,663,0,0,0,,,,,,,,2024,6
L,19,663,1482,0.4473684210526316,3,8,663,0,0,0,,,,,,,,2024,6
AXON,19,659,1482,0.4446693657219973,4,0,659,0,0,0,,,,,,,,2024,6
IT,19,658,1482,0.44399460188933876,4,0,658,0,0,0,,,,,,,,2024,6
FCX,9,657,702,0.9358974358974359,4,0,657,0,0,0,,,,,,,,2024,6
PKG,19,635,1482,0.4284750337381916,6,0,635,0,0,0,,,,,,,,2024,6
CSCO,9,631,702,0.8988603988603988,5,0,631,0,0,0,,,,,,,,2024,6
FDS,19,630,1482,0.4251012145748988,5,0,630,0,0,0,,,,,,,,2024,6
WMT,9,628,702,0.8945868945868946,3,0,628,0,0,0,,,,,,,,2024,6
NVDA,8,623,624,0.9983974358974359,6,0,623,0,0,0,,,,,,,,2024,6
CVS,9,623,702,0.8874643874643875,4,0,623,0,0,0,,,,,,,,2024,6
ESS,19,617,1482,0.41632928475033737,2,0,617,0,0,0,,,,,,,,2024,6
BLK,19,608,1482,0.41025641025641024,6,1,608,0,0,0,,,,,,,,2024,6
NWS,19,597,1482,0.402834008097166,7,49,597,0,0,0,,,,,,,,2024,6
REGN,19,597,1482,0.402834008097166,0,0,597,0,0,0,,,,,,,,2024,6
WFC,8,594,624,0.9519230769230769,3,1,594,0,0,0,,,,,,,,2024,6
AVY,19,592,1482,0.39946018893387314,3,1,592,0,0,0,,,,,,,,2024,6
DPZ,19,587,1482,0.3960863697705803,2,0,587,0,0,0,,,,,,,,2024,6
LII,19,579,1482,0.39068825910931176,4,0,579,0,0,0,,,,,,,,2024,6
BR,19,566,1482,0.38191632928475033,0,0,566,0,0,0,,,,,,,,2024,6
GOOGL,8,565,624,0.905448717948718,4,0,565,0,0,0,,,,,,,,2024,6
CMCSA,8,565,624,0.905448717948718,3,0,565,0,0,0,,,,,,,,2024,6
QCOM,8,563,624,0.9022435897435898,3,0,563,0,0,0,,,,,,,,2024,6
ZBRA,19,561,1482,0.3785425101214575,4,8,561,0,0,0,,,,,,,,2024,6
CCI,9,561,702,0.7991452991452992,5,0,561,0,0,0,,,,,,,,2024,6
MPWR,19,561,1482,0.3785425101214575,2,1,561,0,0,0,,,,,,,,2024,6
AIZ,19,556,1482,0.37516869095816463,0,0,556,0,0,0,,,,,,,,2024,6
TDG,19,554,1482,0.3738191632928475,3,0,554,0,0,0,,,,,,,,2024,6
PFE,8,553,624,0.8862179487179487,3,0,553,0,0,0,,,,,,,,2024,6
CMG,19,547,1482,0.3690958164642375,3,0,547,0,0,0,,,,,,,,2024,6
GWW,19,531,1482,0.3582995951417004,5,0,531,0,0,0,,,,,,,,2024,6
DECK,19,529,1482,0.35695006747638325,0,0,529,0,0,0,,,,,,,,2024,6
AMD,7,524,546,0.9597069597069597,2,0,524,0,0,0,,,,,,,,2024,6
AMP,19,522,1482,0.3522267206477733,3,2,522,0,0,0,,,,,,,,2024,6
UBER,7,522,546,0.9560439560439561,1,0,522,0,0,0,,,,,,,,2024,6
PLTR,7,521,546,0.9542124542124543,4,0,521,0,0,0,,,,,,,,2024,6
INTC,7,519,546,0.9505494505494505,3,0,519,0,0,0,,,,,,,,2024,6
CTAS,19,513,1482,0.34615384615384615,3,3,513,0,0,0,,,,,,,,2024,6
TSLA,7,503,546,0.9212454212454212,1,0,503,0,0,0,,,,,,,,2024,6
AMZN,7,499,546,0.9139194139194139,3,0,499,0,0,0,,,,,,,,2024,6
BAC,7,497,546,0.9102564102564102,3,0,497,0,0,0,,,,,,,,2024,6
TDY,19,480,1482,0.32388663967611336,2,0,480,0,0,0,,,,,,,,2024,6
NDSN,19,454,1482,0.30634278002699056,5,1,454,0,0,0,,,,,,,,2024,6
AAPL,6,429,468,0.9166666666666666,0,0,429,0,0,0,,,,,,,,2024,6
TYL,19,406,1482,0.2739541160593792,3,1,406,0,0,0,,,,,,,,2024,6
SNA,19,404,1482,0.2726045883940621,2,2,404,0,0,0,,,,,,,,2024,6
HII,19,387,1482,0.2611336032388664,0,7,387,0,0,0,,,,,,,,2024,6
BKNG,19,350,1482,0.23616734143049933,2,0,350,0,0,0,,,,,,,,2024,6
NVR,19,342,1482,0.23076923076923078,3,0,342,0,0,0,,,,,,,,2024,6
EG,19,295,1482,0.199055330634278,1,18,295,0,0,0,,,,,,,,2024,6
CMG,22,1680,1716,0.9790209790209791,13,0,1680,0,0,0,,,,,,,,2024,7
APH,22,1673,1716,0.9749417249417249,15,0,1673,0,0,0,,,,,,,,2024,7
RF,22,1669,1716,0.9726107226107226,12,0,1669,0,0,0,,,,,,,,2024,7
SW,22,1661,1716,0.967948717948718,13,0,1661,0,0,0,,,,,,,,2024,7
DAL,22,1657,1716,0.9656177156177156,11,0,1657,0,0,0,,,,,,,,2024,7
GLW,22,1657,1716,0.9656177156177156,10,0,1657,0,0,0,,,,,,,,2024,7
AIG,22,1657,1716,0.9656177156177156,8,0,1657,0,0,0,,,,,,,,2024,7
CFG,22,1652,1716,0.9627039627039627,8,0,1652,0,0,0,,,,,,,,2024,7
ON,22,1650,1716,0.9615384615384616,14,1,1650,0,0,0,,,,,,,,2024,7
UNH,22,1647,1716,0.9597902097902098,11,0,1647,0,0,0,,,,,,,,2024,7
FITB,22,1647,1716,0.9597902097902098,7,0,1647,0,0,0,,,,,,,,2024,7
HST,22,1647,1716,0.9597902097902098,7,0,1647,0,0,0,,,,,,,,2024,7
DOW,22,1644,1716,0.958041958041958,11,0,1644,0,0,0,,,,,,,,2024,7
ACN,22,1640,1716,0.9557109557109557,14,0,1640,0,0,0,,,,,,,,2024,7
CNC,22,1638,1716,0.9545454545454546,12,0,1638,0,0,0,,,,,,,,2024,7
BK,22,1637,1716,0.953962703962704,6,0,1637,0,0,0,,,,,,,,2024,7
OXY,22,1637,1716,0.953962703962704,7,0,1637,0,0,0,,,,,,,,2024,7
PEP,22,1636,1716,0.9533799533799534,11,0,1636,0,0,0,,,,,,,,2024,7
AMAT,22,1636,1716,0.9533799533799534,10,0,1636,0,0,0,,,,,,,,2024,7
CVX,22,1635,1716,0.9527972027972028,5,0,1635,0,0,0,,,,,,,,2024,7
MCD,22,1635,1716,0.9527972027972028,6,0,1635,0,0,0,,,,,,,,2024,7
CNP,22,1632,1716,0.951048951048951,4,0,1632,0,0,0,,,,,,,,2024,7
CAG,22,1631,1716,0.9504662004662005,13,0,1631,0,0,0,,,,,,,,2024,7
HBAN,22,1630,1716,0.9498834498834499,4,0,1630,0,0,0,,,,,,,,2024,7
VTRS,22,1628,1716,0.9487179487179487,6,0,1628,0,0,0,,,,,,,,2024,7
CL,22,1625,1716,0.946969696969697,12,0,1625,0,0,0,,,,,,,,2024,7
